20210107,1,1500.00,6397481.21
20210107,2,2000.00,6395481.21
20210107,2,9000.00,6386481.21
20210107,1,1500.00,6387981.21
20210107,2,3000.00,6384981.21
20210107,1,3300.00,6388281.21
20210107,4,50.00,6388231.21
20210107,4,50.00,6388181.21
20210107,4,50.00,6388131.21
20210108,3,21.23,6388152.44
20210108,3,56.03,6388208.47
20210108,3,61.81,6388270.28
20210108,3,800.29,6389070.57
20210108,3,1.87,6389072.44
20210108,3,180.38,6389252.82
20210108,3,166.16,6389418.98
20210108,1,2500.00,6391918.98
20210108,2,2000.00,6389918.98
20210108,1,3000.00,6392918.98
20210108,2,1500.00,6391418.98
20210108,1,9000.00,6400418.98
20210108,1,1500.00,6401918.98
20210108,2,2500.00,6399418.98
20210108,2,9000.00,6390418.98
20210108,1,3000.00,6393418.98
20210108,2,10000.00,6383418.98
20210108,1,1500.00,6384918.98
20210108,2,4500.00,6380418.98
20210108,1,500.00,6380918.98
20210108,1,500.00,6381418.98
20210108,2,8000.00,6373418.98
20210108,1,500.00,6373918.98
20210108,2,3000.00,6370918.98
20210108,1,2000.00,6372918.98
20210108,1,10000.00,6382918.98
20210108,1,4500.00,6387418.98
20210108,4,50.00,6387368.98
20210108,4,50.00,6387318.98
20210108,4,50.00,6387268.98
20210109,3,17.74,6387286.72
20210109,3,56.64,6387343.36
20210109,3,61.83,6387405.19
20210109,3,800.45,6388205.64
20210109,3,1.57,6388207.21
20210109,3,180.72,6388387.93
20210109,3,165.79,6388553.72
20210109,2,5000.00,6383553.72
20210109,1,3300.00,6386853.72
20210109,1,2000.00,6388853.72
20210109,1,8000.00,6396853.72
20210109,1,9000.00,6405853.72
20210109,2,3000.00,6402853.72
20210109,2,500.00,6402353.72
20210109,2,10000.00,6392353.72
20210109,2,8000.00,6384353.72
20210109,1,10000.00,6394353.72
20210109,1,4500.00,6398853.72
20210109,2,2000.00,6396853.72
20210109,1,5000.00,6401853.72
20210109,1,1000.00,6402853.72
20210109,2,500.00,6402353.72
20210109,2,9000.00,6393353.72
20210109,1,7000.00,6400353.72
20210109,1,3000.00,6403353.72
20210109,2,25000.00,6378353.72
20210109,2,500.00,6377853.72
20210109,4,50.00,6377803.72
20210109,4,50.00,6377753.72
20210109,4,50.00,6377703.72
20210110,3,19.24,6377722.96
20210110,3,56.65,6377779.61
20210110,3,63.04,6377842.65
20210110,3,801.47,6378644.12
20210110,3,1.57,6378645.69
20210110,3,175.66,6378821.35
20210110,3,166.73,6378988.08
20210110,1,500.00,6379488.08
20210110,1,8000.00,6387488.08
20210110,2,3000.00,6384488.08
20210110,1,10000.00,6394488.08
20210110,1,10000.00,6404488.08
20210110,1,8000.00,6412488.08
20210110,2,3300.00,6409188.08
20210110,1,3300.00,6412488.08
20210110,2,10000.00,6402488.08
20210110,2,10000.00,6392488.08
20210110,2,1500.00,6390988.08
20210110,1,2000.00,6392988.08
20210110,1,2000.00,6394988.08
20210110,1,500.00,6395488.08
20210110,1,1000.00,6396488.08
20210110,1,3300.00,6399788.08
20210110,2,10000.00,6389788.08
20210110,2,1500.00,6388288.08
20210110,2,500.00,6387788.08
20210110,1,500.00,6388288.08
20210110,4,50.00,6388238.08
20210110,4,50.00,6388188.08
20210110,4,50.00,6388138.08
20210110,4,50.00,6388088.08
20210111,3,17.44,6388105.52
20210111,3,60.47,6388165.99
20210111,3,64.39,6388230.38
20210111,3,800.83,6389031.21
20210111,3,176.45,6389207.66
20210111,3,166.56,6389374.22
20210111,2,500.00,6388874.22
20210111,2,10000.00,6378874.22
20210111,1,5000.00,6383874.22
20210111,2,8000.00,6375874.22
20210111,1,9000.00,6384874.22
20210111,2,9000.00,6375874.22
20210111,2,8000.00,6367874.22
20210111,1,10000.00,6377874.22
20210111,2,8000.00,6369874.22
20210111,2,600.00,6369274.22
20210111,2,3000.00,6366274.22
20210111,2,2000.00,6364274.22
20210111,1,400.00,6364674.22
20210111,2,3500.00,6361174.22
20210111,1,24000.00,6385174.22
20210111,1,1700.00,6386874.22
20210111,2,7600.00,6379274.22
20210111,1,3500.00,6382774.22
20210111,2,900.00,6381874.22
20210111,1,35000.00,6416874.22
20210111,4,50.00,6416824.22
20210111,4,50.00,6416774.22
20210111,4,50.00,6416724.22
